,sex,age,l,m,s,p5,p25,p50,p75,p95
2089,2,232,-0.1198,7.8368,0.12177,6.429533882816579,7.221765204353352,7.8368,8.511089381943512,9.598113853357274
2090,2,233,-0.1206,7.8467,0.12177,6.437756202299133,7.230907506077444,7.8467,8.521864492628817,9.61039817486418
2091,2,234,-0.1214,7.8566,0.12178,6.445875245859018,7.240001503664306,7.8566,8.532697795860837,9.622845161012805
2092,2,235,-0.1222,7.8664,0.12178,6.454015870379961,7.249051689330628,7.8664,8.543364499899925,9.63500811236628
2093,2,236,-0.1229,7.8762,0.12178,6.462144175189618,7.2580995055958715,7.8762,8.55402833934357,9.647151491671913
2094,2,237,-0.1237,7.886,0.12178,6.470285247448371,7.267149781403317,7.886,8.56469516019566,9.65931528520491
2095,2,238,-0.1245,7.8957,0.12179,6.478240535490295,7.276059371257001,7.8957,8.575311871816924,9.671520175849455
2096,2,239,-0.1253,7.9054,0.12179,6.4862999037833555,7.285017530056862,7.9054,8.585870282034826,9.683562578781014
2097,2,240,-0.1261,7.9151,0.12179,6.4943594997964675,7.293975734824995,7.9151,8.596428752056822,9.695605414150819
2098,2,241,-0.1269,7.9247,0.1218,6.502232970470418,7.3027930840806965,7.9247,8.606937337906283,9.70769002622955
2099,2,242,-0.1276,7.9343,0.1218,6.510198223895637,7.311656738100283,7.9343,8.617384444713947,9.719591263206475
2100,2,243,-0.1284,7.9439,0.1218,6.518176321596616,7.320522868103339,7.9439,8.627834556050223,9.731513090669017
2101,2,244,-0.1292,7.9534,0.12181,6.525967955413164,7.329247974597495,7.9534,8.638235005676773,9.743477365520569
2102,2,245,-0.1299,7.9629,0.12181,6.533851663849203,7.3380195448351895,7.9629,8.64857373845665,9.755257487524716
2103,2,246,-0.1307,7.9724,0.12182,6.541643399004369,7.346744572428634,7.9724,8.658974524839872,9.767223262474332
2104,2,247,-0.1314,7.9819,0.12182,6.54952740166609,7.355516168705348,7.9819,8.669313437546363,9.779004371773377
2105,2,248,-0.1322,7.9913,0.12182,6.557342257792665,7.36419810218617,7.9913,8.67954676182915,9.790683703131409
2106,2,249,-0.1329,8.0007,0.12183,6.565039423339559,7.37282843517152,8.0007,8.689836426593427,9.802508704153144
2107,2,250,-0.1337,8.01,0.12183,6.57277254027795,7.381418247644389,8.01,8.699961323337671,9.81406655248902
2108,2,251,-0.1344,8.0193,0.12184,6.580387722359404,7.389956345204635,8.0193,8.710142697981455,9.82577045129837
2109,2,252,-0.1352,8.0286,0.12185,6.588015648200804,7.398496834987932,8.0286,8.720327257498862,9.837495647826708
2110,2,253,-0.1359,8.0379,0.12185,6.59573640812827,7.407084203739736,8.0379,8.73044947619045,9.849034644679476
2111,2,254,-0.1367,8.0471,0.12186,6.603282375487604,7.415532464936162,8.0471,8.740525749070136,9.860638781322915
2112,2,255,-0.1374,8.0563,0.12186,6.610921362512795,7.424027707162118,8.0563,8.750539526695617,9.87205620960266
2113,2,256,-0.1381,8.0655,0.12187,6.618454606825054,7.432473418846179,8.0655,8.760613121657371,9.883641195177768
2114,2,257,-0.1388,8.0746,0.12187,6.626011805298833,7.440876532038914,8.0746,8.770518451788849,9.894937014551088
2115,2,258,-0.1396,8.0837,0.12188,6.63347589573323,7.449232487273045,8.0837,8.780486754232495,9.906421495379158
2116,2,259,-0.1403,8.0928,0.12189,6.640927128723458,7.4575858981848535,8.0928,8.790452239728449,9.917886123589405
2117,2,260,-0.141,8.1019,0.12189,6.64848468851185,7.4659890209470365,8.1019,8.800357863149346,9.929183468404648
2118,2,261,-0.1417,8.1109,0.1219,6.655853918157358,7.474250197534696,8.1109,8.810215038835496,9.940526900577716
2119,2,262,-0.1424,8.1199,0.1219,6.663329683181384,7.48256119156803,8.1199,8.820012209309926,9.951702611943897
2120,2,263,-0.1431,8.1289,0.12191,6.670698969614283,7.4908222855372175,8.1289,8.829869693931487,9.96304739333973
2121,2,264,-0.1438,8.1378,0.12192,6.677986171623334,7.49899116201531,8.1378,8.839618744300958,9.974270391044742
2122,2,265,-0.1445,8.1468,0.12192,6.685462280313171,7.5073021627869245,8.1468,8.84941620138031,9.98544758663001
2123,2,266,-0.1452,8.1557,0.12193,6.692749538479251,7.515470957286275,8.1557,8.85916555857235,9.996671925624998
2124,2,267,-0.1459,8.1645,0.12194,6.699954711994769,7.523547535715494,8.1645,8.868806477331566,10.00777446456772
2125,2,268,-0.1466,8.1734,0.12194,6.707349098885632,7.531766393095772,8.1734,8.878495593940537,10.018830564119158
2126,2,269,-0.1473,8.1822,0.12195,6.714554328126277,7.539842890584642,8.1822,8.888136816404707,10.02993443252973
2127,2,270,-0.148,8.191,0.12196,6.721759535233712,7.547919322359069,8.191,8.897778224970267,10.041039070748047
2128,2,271,-0.1487,8.1998,0.12197,6.728964720246193,7.555995688433654,8.1998,8.90741981967065,10.052144479102596
2129,2,272,-0.1494,8.2085,0.12197,6.736195396035705,7.564030239657085,8.2085,8.916892077644816,10.06295742688205
2130,2,273,-0.1501,8.2172,0.12198,6.743318573838415,7.572014377314471,8.2172,8.926425343266052,10.073941563316225
2131,2,274,-0.1507,8.2259,0.12199,6.7504286705106376,7.579995926067605,8.2259,8.935955717475776,10.084905313112529
2132,2,275,-0.1514,8.2346,0.12199,6.757659667037827,7.588030481698269,8.2346,8.945428250191553,10.095719681460409
2133,2,276,-0.1521,8.2432,0.122,6.7647008013314815,7.595922324447544,8.2432,8.95485336257017,10.106583261291792
2134,2,277,-0.1528,8.2519,0.12201,6.771823978308657,7.603906250505089,8.2519,8.964387291467467,10.117570206499297
2135,2,278,-0.1534,8.2605,0.12202,6.778851958566556,7.611795429686293,8.2605,8.973809678361544,10.128414035696947
2136,2,279,-0.1541,8.269,0.12202,6.785919221585823,7.619645680519447,8.269,8.983065330138777,10.138985146818817
2137,2,280,-0.1547,8.2776,0.12203,6.792947219006184,7.6275347735836165,8.2776,8.992488001351388,10.14983018999437
2138,2,281,-0.1554,8.2861,0.12204,6.7999062546072695,7.635334193942073,8.2861,9.001805312068349,10.16057466213239
2139,2,282,-0.1561,8.2946,0.12205,6.80686526963066,7.643133551131317,8.2946,9.01112280322462,10.171319884393254
2140,2,283,-0.1567,8.3031,0.12206,6.813811087737105,7.650930296264996,8.3031,9.02043736448015,10.182044443066877
2141,2,284,-0.1574,8.3116,0.12206,6.820878804158647,7.658780520991385,8.3116,9.0296935084534,10.19261800989242
2142,2,285,-0.158,8.3201,0.12207,6.82782463922409,7.666577180743899,8.3201,9.039008352062007,10.203343775818704
2143,2,286,-0.1587,8.3285,0.12208,6.834701577773719,7.674284183870693,8.3285,9.048217848370866,10.21396909404229
2144,2,287,-0.1593,8.3369,0.12209,6.841565268830122,7.681988564915667,8.3369,9.057424397680476,10.224573626384801
2145,2,288,-0.1599,8.3453,0.12209,6.848538056248164,7.689744070319652,8.3453,9.066569148455388,10.235004905364054
2146,2,289,-0.1606,8.3536,0.1221,6.85533293883177,7.697358785106097,8.3536,9.075670462250658,10.245509541478384
2147,2,290,-0.1612,8.362,0.12211,6.862196601027554,7.7050630144609,8.362,9.084877460776173,10.256115951509512
2148,2,291,-0.1618,8.3703,0.12212,6.868978153280401,7.712675032594523,8.3703,9.09397598438573,10.266600391649089
2149,2,292,-0.1625,8.3786,0.12213,6.875772951427769,7.720289557070094,8.3786,9.103077821421488,10.277107183301407
2150,2,293,-0.1631,8.3869,0.12213,6.882664043050725,7.727952877031171,8.3869,9.11211438928393,10.287418062753055
2151,2,294,-0.1637,8.3952,0.12214,6.8894455670234525,7.735564745089838,8.3952,9.121213358250145,10.297904366974821
2152,2,295,-0.1643,8.4035,0.12215,6.896227045591346,7.743176546182749,8.4035,9.130312496224283,10.30839135011644
2153,2,296,-0.165,8.4117,0.12216,6.902939757040113,7.750698722503749,8.4117,9.139306312788673,10.318778128127676
2154,2,297,-0.1656,8.4199,0.12217,6.909639095230979,7.758218251466823,8.4199,9.148297140869747,10.329143820276943
2155,2,298,-0.1662,8.4281,0.12218,6.916338388837701,7.765737714359538,8.4281,9.157288136103622,10.33951018484887
2156,2,299,-0.1668,8.4363,0.12218,6.923147819050355,7.773308830239904,8.4363,9.166216611390885,10.349701078371975
2157,2,300,-0.1674,8.4445,0.12219,6.929847117057732,7.7808282084757785,8.4445,9.17520787630106,10.360068589599965
2158,2,301,-0.168,8.4526,0.1222,6.936464307481291,7.788255380320855,8.4526,9.184090654403755,10.37031408608689
2159,2,302,-0.1686,8.4607,0.12221,6.94308145415088,7.795682486996497,8.4607,9.192973597819202,10.380560248656296
2160,2,303,-0.1692,8.4688,0.12222,6.949698557102739,7.8031095285148995,8.4688,9.201856706573594,10.390807077560101
2161,2,304,-0.1698,8.4769,0.12222,6.956426261406453,7.81058845906517,8.4769,9.210676973418266,10.4008774457957
2162,2,305,-0.1704,8.485,0.12223,6.963043369062787,7.818015417112402,8.485,9.219560348923235,10.411125410940928
2163,2,306,-0.171,8.4931,0.12224,6.969660433085293,7.8254423100334085,8.4931,9.22844388983752,10.421374043111818
2164,2,307,-0.1716,8.5011,0.12225,6.9761953912430394,7.832776999446529,8.5011,9.237218937085121,10.4315006349038
2165,2,308,-0.1722,8.5092,0.12226,6.982812368459828,7.840203762579966,8.5092,9.246102807927333,10.441750598232968
2166,2,309,-0.1728,8.5172,0.12227,6.989347240590584,7.84753832308641,8.5172,9.254878183216434,10.451878514385537
2167,2,310,-0.1734,8.5252,0.12227,6.995993264948357,7.854925052875993,8.5252,9.263590333386722,10.461828789770152
2168,2,311,-0.174,8.5332,0.12228,7.002528142129914,7.862259531113883,8.5332,9.272365972541108,10.471957832156821
2169,2,312,-0.1745,8.5411,0.12229,7.008967373799026,7.869499181845031,8.5411,9.28102989332748,10.481942572923778
2170,2,313,-0.1751,8.5491,0.1223,7.01550215321841,7.876833529415545,8.5491,9.28980585498442,10.49207290531506
2171,2,314,-0.1757,8.557,0.12231,7.021954829030678,7.884075676828683,8.557,9.298473315202068,10.502081168477428
2172,2,315,-0.1763,8.565,0.12231,7.028601172614937,7.891462360333615,8.565,9.307185900479894,10.512033553125159
2173,2,316,-0.1768,8.5729,0.12232,7.035040263686603,7.898701789423676,8.5729,9.315850389310626,10.522020586210829
2174,2,317,-0.1774,8.5808,0.12233,7.041492890097989,7.905943789356242,8.5808,9.324518269466898,10.532030595040482
2175,2,318,-0.178,8.5887,0.12234,7.047945474666674,7.9131857260077725,8.5887,9.33318631144565,10.54204125911964
2176,2,319,-0.1785,8.5965,0.12235,7.054302329646656,7.92033282014406,8.5965,9.341742601600691,10.551907397100528
2177,2,320,-0.1791,8.6044,0.12235,7.060866917856025,7.927627320057652,8.6044,9.350346949059931,10.561739117222595
2178,2,321,-0.1797,8.6122,0.12236,7.067237393220912,7.934776976040898,8.6122,9.358906738942878,10.571628770291863
2179,2,322,-0.1802,8.6201,0.12237,7.073676224768589,7.942016050923862,8.6201,9.367572104950627,10.581619311525
2180,2,323,-0.1808,8.6279,0.12238,7.080046605414386,7.94916557907879,8.6279,9.376132212047894,10.591510237600655
2181,2,324,-0.1813,8.6357,0.12239,7.0864032568559905,7.956312387120303,8.6357,9.384689216586724,10.60137924037492
2182,2,325,-0.1819,8.6435,0.12239,7.092886088486175,7.963514706179331,8.6435,9.393185317833272,10.61109026367896
2183,2,326,-0.1824,8.6512,0.1224,7.099160650490009,7.970569294313663,8.6512,9.401633895619637,10.620837525364294
2184,2,327,-0.183,8.659,0.12241,7.105530930776732,7.9777186130851545,8.659,9.410194572573959,10.63073079693474
2185,2,328,-0.1835,8.6667,0.12242,7.111805375046258,7.984773069946018,8.6667,9.418643456554756,10.640479263039017
2186,2,329,-0.1841,8.6745,0.12243,7.118175561687232,7.991922261869599,8.6745,9.427204449052514,10.650373802905577
2187,2,330,-0.1846,8.6822,0.12243,7.124562875628892,7.999029729829261,8.6822,9.435589011804726,10.659941362106352
2188,2,331,-0.1851,8.6899,0.12244,7.130837225740576,8.006084033404704,8.6899,9.44403829227661,10.669691434610552
2189,2,332,-0.1857,8.6976,0.12245,7.137125295106918,8.013140948376462,8.6976,9.452491014624487,10.679464883519287
2190,2,333,-0.1862,8.7053,0.12246,7.143399528294141,8.020195121234186,8.7053,9.46094060056292,10.689216159001662
2191,2,334,-0.1867,8.713,0.12246,7.149787036881003,8.027302548282155,8.713,9.469325467175526,10.698785164547395
2192,2,335,-0.1873,8.7207,0.12247,7.156075048126248,8.034359318014241,8.7207,9.477778595774398,10.708560298419947
2193,2,336,-0.1878,8.7283,0.12248,7.162267130026605,8.041321208872462,8.7283,9.48611989520989,10.718190381388048
2194,2,337,-0.1883,8.736,0.12249,7.1685412058286575,8.04837516284405,8.736,9.494570027029816,10.727943847522857
2195,2,338,-0.1889,8.7436,0.12249,7.174860704255113,8.05539311290523,8.7436,9.502849825928733,10.737414445526007
2196,2,339,-0.1894,8.7512,0.1225,7.18105269411904,8.062354852772678,8.7512,9.511191517382208,10.747046120411113
2197,2,340,-0.1899,8.7588,0.12251,7.187244620488252,8.069316526943346,8.7588,9.51953335801112,10.756678377444622
2198,2,341,-0.1904,8.7664,0.12252,7.193436483396222,8.076278135427364,8.7664,9.527875347835835,10.766311216817524
2199,2,342,-0.1909,8.774,0.12252,7.199742319800036,8.083293352259838,8.774,9.536152135279215,10.775760299612076
2200,2,343,-0.1914,8.7816,0.12253,7.205934142538567,8.09025487337281,8.7816,9.544494363555048,10.785394119490565
2201,2,344,-0.192,8.7892,0.12254,7.212139827954068,8.097219037092867,8.7892,9.552840074295043,10.795051633052582
2202,2,345,-0.1925,8.7968,0.12254,7.2184458333108905,8.104234235446722,8.7968,9.561117073079622,10.80450175256169
2203,2,346,-0.193,8.8043,0.12255,7.224555507839405,8.111103479571785,8.8043,9.569351003279884,10.814014337924066
2204,2,347,-0.1935,8.8119,0.12256,7.230747176699948,8.118064785134049,8.8119,9.577693771367079,10.823650329775433
2205,2,348,-0.194,8.8194,0.12256,7.236971282449439,8.12498783637292,8.8194,9.585862287679474,10.832978630982273
2206,2,349,-0.1945,8.8269,0.12257,7.243080854946832,8.131856929246744,8.8269,9.594096601890014,10.842492767063204
2207,2,350,-0.195,8.8344,0.12258,7.249190365236792,8.138725957426864,8.8344,9.602331063591352,10.852007480223008
2208,2,351,-0.1955,8.842,0.12259,7.255381869243116,8.145687045861594,8.842,9.610674366248197,10.861645612153495
2209,2,352,-0.196,8.8495,0.12259,7.261606155278159,8.15261005557788,8.8495,9.618843176783841,10.870975312145072
2210,2,353,-0.1965,8.8569,0.1226,7.267633507619837,8.15938680796138,8.8569,9.626969328122943,10.880368731700308
2211,2,354,-0.197,8.8644,0.12261,7.273742854548881,8.166255620779168,8.8644,9.63520432066136,10.889885571860788
2212,2,355,-0.1974,8.8719,0.12261,7.279953243669363,8.173175874926589,8.8719,9.643369966182501,10.899192877897907
2213,2,356,-0.1979,8.8794,0.12262,7.286062539404457,8.180044599170621,8.8794,9.651605190947077,10.908710663260967
2214,2,357,-0.1984,8.8868,0.12262,7.292205047785834,8.186875463351479,8.8868,9.659665625145928,10.917919097922278
2215,2,358,-0.1989,8.8943,0.12263,7.298314305091884,8.19374410209278,8.8943,9.667901084877789,10.927437853217
2216,2,359,-0.1994,8.9017,0.12264,7.3043414448481245,8.20052055313275,8.9017,9.676027993607763,10.936834324815171
2217,2,360,-0.1999,8.9092,0.12264,7.310566164740654,8.207443520760354,8.9092,9.684197330286242,10.946166618262167
2218,2,361,-0.2003,8.9166,0.12265,7.316579144216177,8.214217136866068,8.9166,9.692321081735319,10.955540503051274
2219,2,362,-0.2008,8.924,0.12266,7.322606172430681,8.2209934365036,8.924,9.700448366635557,10.964938485543916
2220,2,363,-0.2013,8.9314,0.12266,7.328748981085397,8.227824258991442,8.9314,9.708509205183049,10.974148888362826
2221,2,364,-0.2018,8.9388,0.12267,7.334775971289816,8.234600473961693,8.9388,9.716636723163399,10.983547834343952
2222,2,365,-0.2022,8.9462,0.12267,7.340904745344945,8.241428538347122,8.9462,9.724694273695084,10.992735188290418
2223,2,366,-0.2027,8.9536,0.12268,7.346931685550114,8.24820466610869,8.9536,9.732822021211957,11.00213507080658
2224,2,367,-0.2032,8.961,0.12269,7.352958564995677,8.25498073023196,8.961,9.740949914646366,11.011535526407194
2225,2,368,-0.2036,8.9684,0.12269,7.359087448971328,8.261808765308059,8.9684,9.749007655660964,11.020723776040207
2226,2,369,-0.2041,8.9757,0.1227,7.365032223277165,8.268492621392342,8.9757,9.757027073798563,11.030002281605144
2227,2,370,-0.2046,8.9831,0.1227,7.371175428539944,8.275323421794681,8.9831,9.765088342615732,11.039214842909471
2228,2,371,-0.205,8.9904,0.12271,7.377105930567106,8.282004420321252,8.9904,9.773104567299201,11.048470497873177
2229,2,372,-0.2055,8.9978,0.12272,7.383132650640515,8.28878024743584,8.9978,9.78123306414914,11.057873395680145
2230,2,373,-0.2059,9.0051,0.12272,7.389179686915322,8.295516127046614,9.0051,9.78918239522319,11.066940175991446
2231,2,374,-0.2064,9.0125,0.12273,7.395206357748314,8.302291867502953,9.0125,9.797311120886667,11.076344009008745
2232,2,375,-0.2068,9.0198,0.12273,7.401253492371586,8.309027741596344,9.0198,9.80526055764544,11.085411316740757
2233,2,376,-0.2073,9.0271,0.12274,7.4071980588952595,8.315711276005507,9.0271,9.813280803054065,11.09469318117468
2234,2,377,-0.2077,9.0344,0.12274,7.413245291228877,8.322447144464743,9.0344,9.821230345370285,11.103761015551731
2235,2,378,-0.2082,9.0417,0.12275,7.4191898089957915,8.329130593047761,9.0417,9.82925081766602,11.113043808256132
2236,2,379,-0.2086,9.049,0.12275,7.425237139034938,8.335866455879492,9.049,9.837200465564843,11.122112169562438
2237,2,380,-0.2091,9.0563,0.12276,7.431181608099249,8.342549818657433,9.0563,9.845221164797058,11.131395891030905
2238,2,381,-0.2095,9.0636,0.12276,7.437229035839096,8.349285675868293,9.0636,9.853170918303642,11.140464779550914
2239,2,382,-0.21,9.0709,0.12277,7.443173456254915,8.355968952862224,9.0709,9.861191844521745,11.149749430277444
2240,2,383,-0.2104,9.0782,0.12277,7.449220981690633,8.36270480445887,9.0782,9.869141703661267,11.158818846295839
2241,2,384,-0.2108,9.0854,0.12278,7.455068918403775,8.369293073251917,9.0854,9.877050676099827,11.167957371761663
2242,2,385,-0.2113,9.0927,0.12278,7.461130920363781,8.37603172347725,9.0927,9.885004108083702,11.177051447226527
2243,2,386,-0.2117,9.0999,0.12279,7.466978787015407,8.382619902674483,9.0999,9.892913299088109,11.186190845441953
2244,2,387,-0.2121,9.1072,0.12279,7.473026496392262,8.38935574068073,9.1072,9.900863366315955,11.19526129286371
2245,2,388,-0.2126,9.1144,0.1228,7.478888704570187,8.395946641440267,9.1144,9.908776252710377,11.204425768879727
2246,2,389,-0.213,9.1217,0.1228,7.484936510998385,8.402682473728795,9.1217,9.916726425492804,11.213496743575153
2247,2,390,-0.2134,9.1289,0.12281,7.490784225631342,8.40927047125678,9.1289,9.924636050256629,11.222637862070812
2248,2,391,-0.2139,9.1361,0.12281,7.496764518084911,8.4159169989817,9.1361,9.932481098542395,11.23161070850501
2249,2,392,-0.2143,9.1434,0.12282,7.5026942193342565,8.422597024146981,9.1434,9.940499658867644,11.240875637673955
2250,2,393,-0.2147,9.1506,0.12282,7.508660153210174,8.429240726076138,9.1506,9.94834132197095,11.249824704560123
2251,2,394,-0.2151,9.1578,0.12282,7.514626172662786,8.435884445312135,9.1578,9.956183007729322,11.258773936509371
2252,2,395,-0.2155,9.165,0.12283,7.520473736864743,8.442472236837553,9.165,9.964093144344101,11.267917109164774
2253,2,396,-0.216,9.1722,0.12283,7.526454352020989,8.449118780297484,9.1722,9.971938437121699,11.276891265044062
2254,2,397,-0.2164,9.1794,0.12284,7.532301847119399,8.455706482821032,9.1794,9.979848791643505,11.286035309638127
2255,2,398,-0.2168,9.1866,0.12284,7.538268049095137,8.462350188983065,9.1866,9.98769068329743,11.294985565002202
2256,2,399,-0.2172,9.1938,0.12285,7.5441154630803995,8.468937799983673,9.1938,9.995601252253028,11.30413045530951
2257,2,400,-0.2176,9.2009,0.12285,7.549999694131015,8.47548938269355,9.2009,10.003334524171176,11.312958256796717
